TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
53.138632059,2,-1,0,1,0,0,-1,0,0,-89,63,147,54,33,169,0,0,0,107,114,111,106,1,4698
53.159023046,2,0,0,1,1,0,-2,0,1,31,91,116,16,-8,184,0,0,0,112,106,109,111,1,4699
53.171694994,1,-1,0,1,0,0,0,-1,1,-27,-100,108,-17,16,231,0,0,0,112,106,109,111,1,4700
53.18078208,1,-1,0,1,0,0,0,-1,1,-27,-100,108,-17,16,231,0,0,0,108,112,106,113,1,4701
53.1916399,1,0,0,1,0,0,0,-1,0,-27,-100,108,-17,16,231,0,0,0,108,112,106,113,1,4702
53.211997986,1,0,0,2,0,0,0,-1,0,64,-5,124,-21,53,43,0,0,0,112,106,117,104,1,4703
53.222707033,1,0,0,2,0,0,0,-1,-1,-26,10,250,0,21,110,0,0,0,107,112,116,103,1,4704
53.235466957,1,0,0,2,0,0,0,-1,-1,-26,10,250,0,21,110,0,0,0,107,112,104,114,1,4705
53.244859934,1,0,0,2,0,0,0,0,-1,-26,10,250,0,21,110,0,0,0,109,110,105,115,1,4706
53.264812946,2,1,0,1,0,0,0,0,-1,151,56,71,26,-37,122,0,0,0,109,110,112,107,1,4707
53.275652885,3,3,0,1,1,0,0,0,0,120,62,170,49,-27,66,0,0,0,109,110,112,107,1,4708
53.286735058,3,3,0,1,1,0,0,0,0,120,62,170,49,-27,66,0,0,0,112,106,113,107,1,4709
53.299885034,2,3,0,1,1,0,0,0,0,120,62,170,49,-27,66,0,0,0,112,106,113,107,1,4710
53.317766905,3,2,0,1,2,0,0,0,0,-93,60,61,77,43,253,0,0,0,105,114,108,110,1,4711
53.331912994,0,-1,0,2,3,0,0,1,0,-226,-176,117,75,81,226,0,0,0,105,114,108,110,1,4712
53.340419054,0,-1,0,2,3,0,0,1,0,-226,-176,117,75,81,226,0,0,0,109,109,110,110,1,4713
53.351365089,0,-1,0,2,3,0,0,1,0,-226,-176,117,75,81,226,0,0,0,109,109,110,110,1,4714
53.371734857,0,0,0,3,2,0,1,0,0,115,-77,179,-8,28,224,0,0,0,113,105,111,109,1,4715
53.382806063,-2,-3,0,1,0,0,0,-1,0,-82,-37,-29,-113,-74,196,0,0,0,113,105,111,109,1,4716
